ope id,institution name,city,state,country,institution type,stop pay/monitor method,method reason desc
"""03766300""",CORTIVA INSTITUTE,King of Prussia,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03783400""",ABDILL CAREER COLLEGE,Medford,OR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03787300""",EXPERTISE COSMETOLOGY INSTITUTE,Las Vegas,NV,,"Private, Nonprofit",HCM - Cash Monitoring 2,Administrative Capability
"""03800300""",COLEGIO T?CNICO DE ELECTRICIDAD GALLOZA,Aguada,PR,,Proprietary,HCM - Cash Monitoring 1,F/S Late/Missing
"""03800400""",INSTITUTE OF BEAUTY OCCUPATIONS AND TECHNOLOGY COURSE,Moca,PR,,Proprietary,HCM - Cash Monitoring 2,Program Review - Severe Findings
"""03810500""",MID CITY COLLEGE,Baton Rouge,LA,,Proprietary,HCM - Cash Monitoring 2,Audit Late/Missing
"""03813300""",NORTHCENTRAL UNIVERSITY,San Diego,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03822400""",MAPLE SPRINGS BAPTIST BIBLE COLLEGE & SEMINARY,Capitol Heights,MD,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03827300""",CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY,Charlotte,NC,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03832400""",COSMETOLOGY SCHOOL OF ARTS AND SCIENCES,Burley,ID,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03838500""",NORTHWEST CAREER COLLEGE,Las Vegas,NV,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03855300""",ECCLESIA COLLEGE,Springdale,AR,,"Private, Nonprofit",HCM - Cash Monitoring 2,OIG
"""03856500""",FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,Gainesville,FL,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03868400""",LOS ANGELES MUSIC ACADEMY,Pasadena,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03874400""",COMMUNITY CHRISTIAN COLLEGE,Redlands,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03897400""",INTERNATIONAL SPACE UNIVERSITY,Illkirch-Graffenstaden,,FRANCE,Foreign Private,HCM - Cash Monitoring 1,Administrative Capability
"""03903500""",SOUTHERN TECHNICAL COLLEGE,Orlando,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03910400""",NATIONAL POLYTECHNIC COLLEGE,Lakewood,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03916300""",ECLIPS SCHOOL OF COSMETOLOGY AND BARBERING,Overland,MO,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""03923300""",PRECISION MANUFACTURING INSTITUTE,Meadville,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03957300""",BLUE RIDGE COMMUNITY AND TECHNICAL COLLEGE,Martinsburg,WV,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""03960300""",NEW RIVER COMMUNITY AND TECHNICAL COLLEGE,Beaver,WV,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""03965300""",NEW ENGLAND COLLEGE OF BUSINESS AND FINANCE,Boston,MA,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""03970300""",HANDS ON THERAPY,Mesquite,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03974300""","ST. GEORGE'S UNIVERSITY, SCHOOL OF VETERINARY MEDICINE",St.George's,,GRENADA,Foreign For-Profit,HCM - Cash Monitoring 1,Financial Responsibility
"""03995300""",UNIVERSITY OF EAST-WEST MEDICINE,Sunnyvale,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04002400""",ECUMENICAL THEOLOGICAL SEMINARY,Detroit,MI,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04014300""",P&A SCHOLARS BEAUTY SCHOOL,Detroit,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04021400""","AMERICAN COLLEGE, DUBLIN LIMITED (THE)",Dublin 2,,IRELAND,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
"""04038300""",ATA COLLEGE,Louisville,KY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04038500""",PIERPONT COMMUNITY & TECHNICAL COLLEGE,Fairmont,WV,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""04038600""",BRIDGEVALLEY COMMUNITY AND TECHNICAL COLLEGE,South Charleston,WV,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""04041400""",MOUNTWEST COMMUNITY AND TECHNICAL COLLEGE,Huntington,WV,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""04051300""",ART INSTITUTE OF PHOENIX (THE),Phoenix,AZ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04055300""",CREATIVE HAIR SCHOOL OF COSMETOLOGY,Flint,MI,,Proprietary,HCM - Cash Monitoring 1,Provisional Certification
"""04067300""",SELMA UNIVERSITY,Selma,AL,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04083300""",ACADEMY FOR CAREERS AND TECHNOLOGY,Mullins,SC,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""04093300""",ACADEMY OF NATURAL THERAPY,Greeley,CO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04104300""",ACADEMY DI CAPELLI,Wallingford,CT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04114500""",VALLEY COLLEGE OF MEDICAL CAREERS,West Hills,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04116300""",EDHEC BUSINESS SCHOOL,Roubaix Cedex 1,,FRANCE,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
"""04116900""",DIGRIGOLI SCHOOL OF COSMETOLOGY,West Springfield,MA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04117600""",LARRY'S BARBER COLLEGE,Chicago,IL,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
"""04118300""",NORTHCOAST MEDICAL TRAINING ACADEMY,Kent,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04119000""",EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE,Moorefield,WV,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
"""04119100""",TECHMISSION,Kansas City,MO,,"Private, Nonprofit",HCM - Cash Monitoring 2,Administrative Capability
"""04119600""",YESHIVA OF FAR ROCKAWAY DERECH AYSON RABBINICAL SEMINARY,Far Rockaway,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04120400""",PAUL MITCHELL THE SCHOOL MIAMI,Miami,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04124600""",PROFESSIONAL ACADEMY OF COSMETOLOGY,Norristown,PA,,Proprietary,HCM - Cash Monitoring 1,F/S Late/Missing
"""04127500""",CDE CAREER INSTITUTE,Tannersville,PA,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04127900""",TRIDENT UNIVERSITY INTERNATIONAL,Cypress,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04131200""",TOTAL IMAGE BEAUTY ACADEMY,union city,NJ,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""04132600""",PAUL MITCHELL THE SCHOOL - LINCOLN,Lincoln,NE,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04134000""","JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY",Ballston Spa,NY,,Proprietary,HCM - Cash Monitoring 2,Audit - Severe Findings
"""04139700""",FREDERICK SCHOOL OF COSMETOLOGY,Frederick,MD,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04141000""",DOUGLAS J AVEDA INSTITUTE CHICAGO,Chicago,IL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04145000""",SAN DIEGO CULINARY INSTITUTE,La Mesa,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04145200""",TRANSFORMED BARBER & COSMETOLOGY ACADEMY,Kansas City,MO,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
"""04145800""",PULSE BEAUTY ACADEMY,Downington,PA,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04150300""",RWM FIBER OPTICS,Carson,CA,,Proprietary,HCM - Cash Monitoring 2,Program Review - Severe Findings
"""04151400""",ELEVATE SALON INSTITUTE,Middleburg Heights,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04153900""",PROVIDENCE CHRISTIAN COLLEGE,Pasadena,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04155000""",NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,Port Hadlock,WA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04155500""",ACADEMY FOR JEWISH RELIGION CALIFORNIA,Los Angeles,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04157100""",L3 COMMERCIAL TRAINING SOLUTIONS AIRLINE ACADEMY,Sanford,FL,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04158100""",AIKEN SCHOOL OF COSMETOLOGY AND BARBERING,Aiken,SC,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04158800""",THEATRE OF ARTS,Hollywood,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04159600""",GALAXY MEDICAL COLLEGE,North Hollywood,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04160100""",TRINITY SCHOOL OF HEALTH AND ALLIED SCIENCES,Torrance,CA,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""04160800""",CORK INSTITUTE OF TECHNOLOGY,Cork,,IRELAND,Foreign Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""04162200""",LAIRD INSTITUTE OF SPA THERAPY,Manchester,NH,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04164400""",ANGELES INSTITUTE,Artesia,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04165800""",SALON PROFESSIONAL ACADEMY (THE),Lewisville,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04167300""",SALON PROFESSIONAL ACADEMY (THE),Fort Myers,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04167600""",FINGER LAKES SCHOOL OF MASSAGE (THE),Ithaca,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04169000""",SALON & SPA INSTITUTE,Brownsville,TX,,Proprietary,HCM - Cash Monitoring 2,Other -CIO Problems (Eligibility)
"""04169700""",UNITEK COLLEGE,Fremont,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04172000""",SOUTHERN CALIFORNIA UNIVERSITY SOMA,Los Angeles,CA,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
"""04173900""",COSMETOLOGY COLLEGE OF FRANKLIN COUNTY,St. Clair,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04174400""",SALON PROFESSIONAL ACADEMY (THE),Rochester,MN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04174600""",NASHVILLE BARBER AND STYLE ACADEMY,Madison,TN,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""04176000""",AMERICAN TECHNICAL INSTITUTE,Bayamon,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04176300""",BERGIN COLLEGE OF CANINE STUDIES,Penngrove,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
"""04177500""",PURE AESTHETICS,Tucson,AZ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04179600""",ENTOURAGE INSTITUTE OF BEAUTY AND ESTHETICS,Lenexa,KS,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04179900""",TOMORROW'S IMAGE BARBER & BEAUTY ACADEMY OF VIRGINIA,Newport News,VA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04181200""",SOUTHERN CALIFORNIA HEALTH INSTITUTE (SOCHI),Reseda,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04181600""",INTEGRITY COLLEGE OF HEALTH,Pasadena,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04183100""",WASHINGTON BARBER COLLEGE,Little Rock,AR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04185000""",COLORADO ACADEMY OF VETERINARY TECHNOLOGY,Colorado Springs,CO,,Proprietary,HCM - Cash Monitoring 1,F/S Late/Missing
"""04185400""",NATIONAL PERSONAL TRAINING INSTITUTE OF COLORADO,Lakewood,CO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04185600""",MEDICAL ALLIED CAREER CENTER,Santa Fe Springs,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04189400""",SHEAR LEARNING ACADEMY OF COSMETOLOGY.,Decatur,IL,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
"""04193000""",RIO GRANDE VALLEY COLLEGE,Pharr,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04195400""",UNITEK COLLEGE,Hayward,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04206700""",ELITE WELDING ACADEMY,Cincinnati,OH,,Proprietary,HCM - Cash Monitoring 1,F/S Late/Missing
"""04207900""",SAE INSTITUTE OF TECHNOLOGY - MIAMI,North Miami Beach,FL,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
"""04210300""",MEDSPA ACADEMIES,South Jordan,UT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04210800""",NRI INSTITUTE OF HEALTH SCIENCES,Royal Palm Beach,FL,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
"""04213200""",KAIZEN BEAUTY ACADEMY,Pembroke Pines,FL,,Proprietary,HCM - Cash Monitoring 1,F/S Late/Missing
"""04215100""",CALIFORNIA CAREER INSTITUTE,Garden Grove,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04215500""",CHAMP'S BARBER SCHOOL,Lancaster,PA,,Proprietary,HCM - Cash Monitoring 2,Program Review - Severe Findings
"""04216000""",UNIVERSAL TRAINING INSTITUTE,Perth Amboy,NJ,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04217000""",HEALTHCARE TRAINING INSTITUTE,Kenner,LA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04219300""",EAST-WEST HEALING ARTS INSTITUTE,Madison,WI,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04220900""",NATIONAL PERSONAL TRAINING INSTITUTE OF COLUMBUS,Powell,OH,,Proprietary,HCM - Cash Monitoring 1,F/S Late/Missing
"""04221100""",NEW HORIZONS MEDICAL INSTITUTE,Norcross,GA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04221300""",PHILADELPHIA TECHNICIAN TRAINING INSTITUTE,Philadelphia,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04223700""",BAY AREA MEDICAL ACADEMY,San Francisco,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04225900""",SETTING THE STANDARD BARBERING AND NATURAL HAIR ACADEMY,Shreveport,LA,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04227600""",SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY,Raleigh,NC,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04233200""",UNILATINA INTERNATIONAL COLLEGE,Miramar,FL,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04233600""",MED-LIFE INSTITUTE,Lauderdale Lakes,FL,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
"""04234000""",SAN FRANCISCO FILM SCHOOL,San Francisco,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04234200""",CENTER FOR ULTRASOUND RESEARCH & EDUCATION,White Plains,NY,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04234400""",AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE,East Brunswick,NJ,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04239000""",B-UNIQUE BEAUTY AND BARBER ACADEMY,Greenville,SC,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""04240100""",AMERICAN UNIVERSITY OF ANTIGUA COLLEGE OF MEDICINE,Coolidge,,ANTIGUA,Foreign For-Profit,HCM - Cash Monitoring 1,Financial Responsibility
"""04240700""",IMAGE MAKER BEAUTY INSTITUTE,Hendersonville,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04240800""",SUMMIT CHRISTIAN COLLEGE,Gering,NE,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
"""04241900""",RIVER VALLEY SCHOOL OF MASSAGE,Russellville,AR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04242300""",DALTON INSTITUTE OF ESTHETICS AND COSMETOLOGY,Dalton,GA,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""04242800""",COALITION OF AFRICAN AMERICAN NURSES,Matteson,IL,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""04244000""",CALIFORNIA INTERCONTINENTAL UNIVERSITY,Irvine,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04244100""",CONSTRUCTION TRAINING CENTER,Columbia,SC,,Proprietary,HCM - Cash Monitoring 1,Provisional Certification
"""04246900""",PIBERRY INSTITUTE,Naranja,FL,,Proprietary,HCM - Cash Monitoring 1,Provisional Certification
"""04249000""",MEDICAL CAREER AND TECHNICAL COLLEGE,Richmond,KY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04252400""",WORLD CLASS ACADEMY OF BEAUTY CAREERS,Tallahassee,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""04254600""",MEDICAL PREP INSTITUTE OF TAMPA BAY,Tampa,FL,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
"""04262900""",WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M.D. SCHOOL OF MEDICINE,Kalamazoo,MI,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
