Institutions on HCM1 or HCM2 as of 12-1-2015,,,,,,,
Source: PEPS,,,,,,,
OPE ID,Institution Name,City,State,Country,Institution Type,Stop Pay/Monitor Method,Method Reason Desc
381900,Ohio Valley University,Vienna,WV,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
383100,Wheeling Jesuit University,Wheeling,WV,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
754400,Appalachian Bible College,Mount Hope,WV,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
850500,University of Melbourne,Melbourne,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,F/S Late/Missing
1069200,University of Queensland (The),Brisbane,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,F/S Late/Missing
2579600,Murdoch University,Murdoch Perth,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
3067200,University of Sydney,The University of Sydney,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
3091500,University of Canberra,Bruce,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
3104800,Griffith University,Brisbane,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
668800,University of Toronto,Toronto,,CANADA,Foreign Public,HCM - Cash Monitoring 2,Payment Method Changed
891300,Lakehead University,Thunder Bay,,CANADA,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
950100,University of King's College,Halifax,,CANADA,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
1045800,Sheridan College,Oakville,,CANADA,Foreign Public,HCM - Cash Monitoring 1,Audit Late/Missing
1227400,Providence University College and Theological Seminary,Otterburne,,CANADA,Foreign Private,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
2216400,Tyndale University College & Seminary,Toronto,,CANADA,Foreign Private,HCM - Cash Monitoring 2,Financial Responsibility
2324900,Emmanuel Bible College,Kitchener,,CANADA,Foreign Private,HCM - Cash Monitoring 1,Audit Late/Missing
1097700,Universidad Central del Este,San Pedro de Macoris,,DOMINICAN REPUBLIC,Foreign Private,HCM - Cash Monitoring 2,Administrative Capability
1281100,Instituto Tecnologico de Santo Domingo,Santo Domingo,,DOMINICAN REPUBLIC,Foreign Private,HCM - Cash Monitoring 2,Administrative Capability
3334300,Universidad Cat—lica Nordestana,San Francisco de Macori,,DOMINICAN REPUBLIC,Foreign Private,HCM - Cash Monitoring 2,Administrative Capability
1057400,London International Film School,London,,ENGLAND,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
1221500,Birmingham City University,Birmingham,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
2180500,Middlesex University,London,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
2195100,University of Westminster,London,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
3045000,University of East London,London,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
3807300,Rose Bruford College,Sidcup,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
3880300,University of Gloucestershire (The),Cheltenham,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Administrative Capability
788100,American University of Paris,Paris,,FRANCE,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
4116300,EDHEC Business School,Roubaix Cedex 1,,FRANCE,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
3073800,University of Debrecen Medical and Health Science Center,Debrecen,,HUNGARY,Foreign Public,HCM - Cash Monitoring 1,Payment Method Changed
1276600,"National University of Ireland, Galway",Galway,,IRELAND,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
401200,Hebrew University of Jerusalem (The),Jerusalem,,ISRAEL,Foreign Public,HCM - Cash Monitoring 1,Audit Late/Missing
2094100,Ben-Gurion University of the Negev,Beer-Sheva,,ISRAEL,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
4070300,"Raphael Recanati International School, The Interdisciplinary Center",Herzliya,,ISRAEL,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
3050100,Studio Art Centers International - Florence,Florence,,ITALY,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
1041800,Instituto Tecnologico y de Estudios Superiores de Monterrey,Monterrey,,MEXICO,Foreign Private,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
1207800,Victoria University of Wellington,Wellington,,NEW ZEALAND,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
1242100,University of Auckland (The),Auckland,,NEW ZEALAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
2225300,University of Canterbury,Christchurch,,NEW ZEALAND,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
3684500,Medical University of Gdansk,Gdansk,,POLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
3349400,"Queen Margaret University, Edinburgh",Edinburgh,,SCOTLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
837700,Universiteit Van Amsterdam,Amsterdam,,THE NETHERLANDS,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
2209500,Universiteit Utrecht,Utrecht,,THE NETHERLANDS,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
1234100,University of Wales - Lampeter,Lampeter,,WALES,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
