Institutions on HCM1 or HCM2 as of 12-1-2015,,,,,,,
Source: PEPS,,,,,,,
OPE ID,Institution Name,City,State,Country,Institution Type,Stop Pay/Monitor Method,Method Reason Desc
04161200,Pinchot University,Seattle,WA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
01148400,Advanced Institute of Hair Design,Greenfield,WI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
00381900,Ohio Valley University,Vienna,WV,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
00383100,Wheeling Jesuit University,Wheeling,WV,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
00754400,Appalachian Bible College,Mount Hope,WV,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
00850500,University of Melbourne,Melbourne,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,F/S Late/Missing
01069200,University of Queensland (The),Brisbane,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,F/S Late/Missing
02579600,Murdoch University,Murdoch Perth,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
03067200,University of Sydney,The University of Sydney,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
03091500,University of Canberra,Bruce,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
03104800,Griffith University,Brisbane,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
00668800,University of Toronto,Toronto,,CANADA,Foreign Public,HCM - Cash Monitoring 2,Payment Method Changed
00891300,Lakehead University,Thunder Bay,,CANADA,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
00950100,University of King's College,Halifax,,CANADA,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
01045800,Sheridan College,Oakville,,CANADA,Foreign Public,HCM - Cash Monitoring 1,Audit Late/Missing
01227400,Providence University College and Theological Seminary,Otterburne,,CANADA,Foreign Private,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
02216400,Tyndale University College & Seminary,Toronto,,CANADA,Foreign Private,HCM - Cash Monitoring 2,Financial Responsibility
02324900,Emmanuel Bible College,Kitchener,,CANADA,Foreign Private,HCM - Cash Monitoring 1,Audit Late/Missing
01097700,Universidad Central del Este,San Pedro de Macoris,,DOMINICAN REPUBLIC,Foreign Private,HCM - Cash Monitoring 2,Administrative Capability
01281100,Instituto Tecnologico de Santo Domingo,Santo Domingo,,DOMINICAN REPUBLIC,Foreign Private,HCM - Cash Monitoring 2,Administrative Capability
03334300,Universidad Cat—lica Nordestana,San Francisco de Macori,,DOMINICAN REPUBLIC,Foreign Private,HCM - Cash Monitoring 2,Administrative Capability
01057400,London International Film School,London,,ENGLAND,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
01221500,Birmingham City University,Birmingham,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
02180500,Middlesex University,London,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
02195100,University of Westminster,London,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
03045000,University of East London,London,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
03807300,Rose Bruford College,Sidcup,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
03880300,University of Gloucestershire (The),Cheltenham,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Administrative Capability
00788100,American University of Paris,Paris,,FRANCE,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
04116300,EDHEC Business School,Roubaix Cedex 1,,FRANCE,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
03073800,University of Debrecen Medical and Health Science Center,Debrecen,,HUNGARY,Foreign Public,HCM - Cash Monitoring 1,Payment Method Changed
01276600,"National University of Ireland, Galway",Galway,,IRELAND,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
00401200,Hebrew University of Jerusalem (The),Jerusalem,,ISRAEL,Foreign Public,HCM - Cash Monitoring 1,Audit Late/Missing
02094100,Ben-Gurion University of the Negev,Beer-Sheva,,ISRAEL,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
04070300,"Raphael Recanati International School, The Interdisciplinary Center",Herzliya,,ISRAEL,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
03050100,Studio Art Centers International - Florence,Florence,,ITALY,Foreign Private,HCM - Cash Monitoring 1,Financial Responsibility
01041800,Instituto Tecnologico y de Estudios Superiores de Monterrey,Monterrey,,MEXICO,Foreign Private,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
01207800,Victoria University of Wellington,Wellington,,NEW ZEALAND,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
01242100,University of Auckland (The),Auckland,,NEW ZEALAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
02225300,University of Canterbury,Christchurch,,NEW ZEALAND,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
03684500,Medical University of Gdansk,Gdansk,,POLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
03349400,"Queen Margaret University, Edinburgh",Edinburgh,,SCOTLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
00837700,Universiteit Van Amsterdam,Amsterdam,,THE NETHERLANDS,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
02209500,Universiteit Utrecht,Utrecht,,THE NETHERLANDS,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
01234100,University of Wales - Lampeter,Lampeter,,WALES,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
